Water_flow,Temperature,DewPoint,Humidity,WindBearing,WindSpeed
[0.8114104595879557],[0.754985754985755],[0.6224489795918366],[0.3469387755102041],[0.4],[0.15476190476190477]
[0.7567353407290016],[0.8547008547008548],[0.5510204081632653],[0.2346938775510204],[0.6638888888888889],[0.22619047619047616]
[0.7290015847860539],[0.8945868945868946],[0.6147959183673468],[0.25510204081632654],[0.6805555555555556],[0.34523809523809523]
[0.7044374009508717],[0.9002849002849004],[0.6632653061224489],[0.2857142857142857],[0.5305555555555556],[0.41666666666666663]
[0.6957210776545166],[0.8717948717948718],[0.8367346938775508],[0.4693877551020408],[0.46111111111111114],[0.46428571428571425]
[0.6426307448494453],[0.8575498575498576],[0.7959183673469388],[0.4387755102040816],[0.4666666666666667],[0.47619047619047616]
[0.5419968304278923],[0.811965811965812],[0.8367346938775508],[0.5306122448979591],[0.5055555555555555],[0.47619047619047616]
[0.5681458003169573],[0.7578347578347578],[0.8367346938775508],[0.5918367346938775],[0.49444444444444446],[0.4047619047619047]
[0.5673534072900158],[0.7207977207977209],[0.857142857142857],[0.673469387755102],[0.3055555555555556],[0.047619047619047616]
[0.6553090332805072],[0.7008547008547009],[0.857142857142857],[0.7040816326530611],[0.15555555555555556],[0.14285714285714285]
[0.6251980982567354],[0.6666666666666666],[0.8622448979591836],[0.7653061224489796],[0.07777777777777778],[0.19047619047619047]
[0.563391442155309],[0.6438746438746439],[0.8545918367346937],[0.7857142857142857],[0.13611111111111113],[0.10714285714285714]
[0.46038034865293187],[0.6210826210826211],[0.8341836734693877],[0.7857142857142857],[0.85],[0.17857142857142855]
[0.34310618066561016],[0.586894586894587],[0.760204081632653],[0.7040816326530611],[0.8583333333333334],[0.09523809523809523]
[0.21315372424722662],[0.5783475783475783],[0.645408163265306],[0.5306122448979591],[0.7694444444444445],[0.14285714285714285]
[0.2353407290015848],[0.6353276353276354],[0.6096938775510203],[0.42857142857142855],[0.788888888888889],[0.15476190476190477]
[0.19730586370839936],[0.586894586894587],[0.6301020408163265],[0.49999999999999994],[0.5527777777777778],[0.10714285714285714]
[0.205229793977813],[0.5811965811965811],[0.6326530612244897],[0.5102040816326531],[0.7416666666666667],[0.19047619047619047]
[0.16957210776545165],[0.6267806267806268],[0.635204081632653],[0.4693877551020408],[0.6916666666666667],[0.2976190476190476]
[0.25435816164817754],[0.5982905982905983],[0.6301020408163265],[0.4897959183673469],[0.7277777777777779],[0.20238095238095236]
[0.401743264659271],[0.5669515669515669],[0.635204081632653],[0.5306122448979591],[0.6944444444444444],[0.09523809523809523]
[0.5832012678288431],[0.5925925925925927],[0.6147959183673468],[0.47959183673469385],[0.6472222222222223],[0.20238095238095236]
[0.7297939778129953],[0.6353276353276354],[0.5994897959183673],[0.4183673469387755],[0.7472222222222222],[0.3571428571428571]
[0.7805071315372425],[0.6837606837606838],[0.6096938775510203],[0.3877551020408163],[0.6916666666666667],[0.47619047619047616]
[0.8177496038034866],[0.6780626780626781],[0.6147959183673468],[0.39795918367346933],[0.6277777777777778],[0.3928571428571428]
[0.7749603803486529],[0.6866096866096867],[0.6224489795918366],[0.39795918367346933],[0.6055555555555556],[0.42857142857142855]
[0.7440570522979398],[0.6923076923076923],[0.625],[0.39795918367346933],[0.638888888888889],[0.5357142857142857]
[0.7424722662440572],[0.7094017094017093],[0.6403061224489794],[0.39795918367346933],[0.6138888888888889],[0.41666666666666663]
[0.6806656101426308],[0.7891737891737892],[0.6377551020408163],[0.336734693877551],[0.6027777777777777],[0.6428571428571429]
[0.6426307448494453],[0.8205128205128206],[0.6377551020408163],[0.31632653061224486],[0.5944444444444444],[0.7023809523809524]
[0.5467511885895404],[0.8433048433048433],[0.6556122448979591],[0.31632653061224486],[0.6194444444444445],[0.6309523809523809]
[0.5554675118858954],[0.5641025641025641],[0.6096938775510203],[0.49999999999999994],[0.8861111111111112],[0.8452380952380951]
[0.55229793977813],[0.452991452991453],[0.5816326530612245],[0.5918367346938775],[0.9111111111111111],[1.0]
[0.5927099841521395],[0.4700854700854701],[0.48469387755102034],[0.4387755102040816],[0.7805555555555556],[0.5119047619047619]
[0.5515055467511886],[0.4957264957264957],[0.48469387755102034],[0.4183673469387755],[0.8333333333333334],[0.5714285714285714]
[0.5103011093502378],[0.5071225071225072],[0.48469387755102034],[0.4081632653061224],[0.8027777777777778],[0.5357142857142857]
[0.5166402535657687],[0.4928774928774929],[0.48469387755102034],[0.4183673469387755],[0.8583333333333334],[0.42857142857142855]
[0.4770206022187005],[0.4672364672364672],[0.4821428571428571],[0.4387755102040816],[0.7722222222222223],[0.25]
[0.28209191759112523],[0.47863247863247865],[0.43877551020408156],[0.37755102040816324],[0.85],[0.5833333333333334]
[0.3193343898573692],[0.4700854700854701],[0.4591836734693877],[0.4081632653061224],[0.8388888888888889],[0.47619047619047616]
[0.16561014263074483],[0.4415954415954416],[0.46173469387755095],[0.4387755102040816],[0.6972222222222223],[0.19047619047619047]
[0.16244057052297942],[0.43304843304843305],[0.48469387755102034],[0.47959183673469385],[0.7555555555555555],[0.2619047619047619]
[0.14580031695721077],[0.41595441595441596],[0.4821428571428571],[0.4897959183673469],[0.7694444444444445],[0.30952380952380953]
[0.20364500792393028],[0.38746438746438744],[0.471938775510204],[0.5102040816326531],[0.763888888888889],[0.19047619047619047]
[0.38589540412044376],[0.4017094017094017],[0.4591836734693877],[0.47959183673469385],[0.7722222222222223],[0.2976190476190476]
[0.40570522979397783],[0.396011396011396],[0.46173469387755095],[0.4897959183673469],[0.7722222222222223],[0.23809523809523808]
[0.65689381933439],[0.4188034188034188],[0.471938775510204],[0.47959183673469385],[0.7833333333333333],[0.42857142857142855]
[0.7765451664025357],[0.4700854700854701],[0.47704081632653056],[0.42857142857142855],[0.7777777777777778],[0.46428571428571425]
[0.8494453248811411],[0.5213675213675214],[0.4821428571428571],[0.3877551020408163],[0.8],[0.38095238095238093]
[0.7741679873217117],[0.584045584045584],[0.47704081632653056],[0.336734693877551],[0.7333333333333334],[0.44047619047619047]
[0.6846275752773376],[0.6068376068376069],[0.44897959183673464],[0.29591836734693877],[0.8416666666666667],[0.5595238095238095]
[0.6616481774960381],[0.6267806267806268],[0.43877551020408156],[0.2755102040816326],[0.8416666666666667],[0.6190476190476191]
[0.6275752773375595],[0.6581196581196582],[0.43367346938775503],[0.25510204081632654],[0.7833333333333333],[0.47619047619047616]
[0.5816164817749604],[0.6923076923076923],[0.4183673469387755],[0.22448979591836732],[0.7583333333333334],[0.5]
[0.5586370839936609],[0.6866096866096867],[0.4285714285714285],[0.2346938775510204],[0.763888888888889],[0.42857142857142855]
[0.4936608557844691],[0.6666666666666666],[0.4285714285714285],[0.24489795918367346],[0.763888888888889],[0.30952380952380953]
[0.53486529318542],[0.6324786324786325],[0.4438775510204081],[0.2755102040816326],[0.7333333333333334],[0.2619047619047619]
[0.5618066561014263],[0.5811965811965811],[0.4285714285714285],[0.29591836734693877],[0.8333333333333334],[0.21428571428571427]
[0.6307448494453248],[0.5498575498575499],[0.4540816326530612],[0.336734693877551],[0.9055555555555556],[0.19047619047619047]
[0.5372424722662442],[0.5071225071225072],[0.4591836734693877],[0.37755102040816324],[0.7944444444444445],[0.11904761904761904]
[0.5451664025356577],[0.4615384615384615],[0.47704081632653056],[0.4387755102040816],[0.7194444444444444],[0.08333333333333333]
[0.5087163232963551],[0.4273504273504274],[0.4821428571428571],[0.47959183673469385],[0.7277777777777779],[0.14285714285714285]
[0.2979397781299525],[0.4415954415954416],[0.48469387755102034],[0.4693877551020408],[0.8083333333333333],[0.13095238095238096]
[0.18462757527733759],[0.4102564102564103],[0.48979591836734687],[0.5102040816326531],[0.8472222222222222],[0.15476190476190477]
[0.14421553090332806],[0.40740740740740744],[0.48469387755102034],[0.5102040816326531],[0.8472222222222222],[0.21428571428571427]
[0.14263074484944532],[0.4102564102564103],[0.48979591836734687],[0.5102040816326531],[0.8555555555555556],[0.25]
[0.2908082408874802],[0.40740740740740744],[0.4821428571428571],[0.49999999999999994],[0.7833333333333333],[0.13095238095238096]
[0.20206022187004755],[0.4017094017094017],[0.47704081632653056],[0.49999999999999994],[0.8333333333333334],[0.14285714285714285]
[0.3684627575277338],[0.36752136752136755],[0.47704081632653056],[0.5408163265306122],[0.8416666666666667],[0.17857142857142855]
[0.2805071315372425],[0.3646723646723647],[0.471938775510204],[0.5408163265306122],[0.8388888888888889],[0.16666666666666666]
[0.4690966719492869],[0.4045584045584045],[0.48979591836734687],[0.520408163265306],[0.7583333333333334],[0.14285714285714285]
[0.7012678288431062],[0.5156695156695157],[0.5025510204081632],[0.4183673469387755],[0.6055555555555556],[0.2619047619047619]
[0.8645007923930269],[0.6068376068376069],[0.5076530612244897],[0.3469387755102041],[0.6972222222222223],[0.3333333333333333]
[0.7115689381933439],[0.6438746438746439],[0.47704081632653056],[0.29591836734693877],[0.7138888888888889],[0.34523809523809523]
[0.618066561014263],[0.6894586894586895],[0.4591836734693877],[0.25510204081632654],[0.625],[0.34523809523809523]
[0.5681458003169573],[0.6923076923076923],[0.46173469387755095],[0.25510204081632654],[0.6],[0.4047619047619047]
[0.5443740095087164],[0.7065527065527066],[0.5841836734693877],[0.3469387755102041],[0.5166666666666667],[0.5238095238095238]
[0.4754358161648178],[0.7521367521367521],[0.5076530612244897],[0.25510204081632654],[0.638888888888889],[0.2857142857142857]
[0.39619651347068147],[0.7464387464387464],[0.5153061224489796],[0.26530612244897955],[0.6555555555555556],[0.3571428571428571]
[0.4429477020602219],[0.6780626780626781],[0.5739795918367346],[0.3571428571428571],[0.8555555555555556],[0.32142857142857145]
[0.48177496038034867],[0.6638176638176638],[0.5841836734693877],[0.37755102040816324],[0.8694444444444445],[0.5833333333333334]
[0.5166402535657687],[0.6353276353276354],[0.5586734693877551],[0.37755102040816324],[0.85],[0.5952380952380952]
[0.5301109350237718],[0.6239316239316239],[0.5892857142857142],[0.4183673469387755],[0.8138888888888889],[0.3571428571428571]
[0.4326465927099842],[0.603988603988604],[0.5918367346938775],[0.4387755102040816],[0.9083333333333333],[0.32142857142857145]
[0.3660855784469097],[0.586894586894587],[0.5892857142857142],[0.44897959183673464],[0.8277777777777778],[0.3571428571428571]
[0.2844690966719493],[0.5754985754985755],[0.5790816326530611],[0.44897959183673464],[0.7944444444444445],[0.2976190476190476]
[0.19572107765451663],[0.5641025641025641],[0.5663265306122448],[0.44897959183673464],[0.8055555555555556],[0.44047619047619047]
[0.27179080824088747],[0.5384615384615384],[0.5714285714285714],[0.47959183673469385],[0.8361111111111111],[0.2857142857142857]
[0.33676703645007927],[0.5356125356125356],[0.5637755102040816],[0.4693877551020408],[0.9083333333333333],[0.23809523809523808]
[0.16085578446909665],[0.5356125356125356],[0.5637755102040816],[0.4693877551020408],[0.7972222222222223],[0.2619047619047619]
[0.2559429477020602],[0.5498575498575499],[0.5561224489795917],[0.44897959183673464],[0.8416666666666667],[0.2857142857142857]
[0.2931854199683043],[0.5498575498575499],[0.520408163265306],[0.4081632653061224],[0.8916666666666667],[0.25]
[0.42868462757527737],[0.50997150997151],[0.548469387755102],[0.47959183673469385],[0.9111111111111111],[0.11904761904761904]
[0.615689381933439],[0.50997150997151],[0.548469387755102],[0.47959183673469385],[0.9527777777777778],[0.16666666666666666]
[0.7187004754358162],[0.5270655270655271],[0.5280612244897959],[0.4387755102040816],[0.06944444444444445],[0.2976190476190476]
[0.8019017432646594],[0.5555555555555556],[0.5357142857142857],[0.4183673469387755],[0.9277777777777778],[0.25]
[0.8549920760697307],[0.6324786324786325],[0.5025510204081632],[0.32653061224489793],[0.8972222222222223],[0.47619047619047616]
[0.7694136291600634],[0.6638176638176638],[0.5280612244897959],[0.32653061224489793],[0.8305555555555556],[0.38095238095238093]
[0.6996830427892234],[0.6923076923076923],[0.5153061224489796],[0.29591836734693877],[0.788888888888889],[0.369047619047619]
[0.7036450079239303],[0.7264957264957265],[0.48469387755102034],[0.25510204081632654],[0.7194444444444444],[0.2857142857142857]
[0.6648177496038036],[0.7521367521367521],[0.47704081632653056],[0.2346938775510204],[0.7694444444444445],[0.34523809523809523]
[0.5950871632329635],[0.7521367521367521],[0.4438775510204081],[0.21428571428571427],[0.8833333333333334],[0.42857142857142855]
[0.5071315372424723],[0.7321937321937322],[0.4438775510204081],[0.22448979591836732],[0.8444444444444444],[0.41666666666666663]
[0.5332805071315373],[0.6666666666666666],[0.635204081632653],[0.42857142857142855],[0.17222222222222222],[0.4047619047619047]
[0.526148969889065],[0.6153846153846154],[0.645408163265306],[0.4897959183673469],[0.20555555555555557],[0.42857142857142855]
[0.6212361331220286],[0.5811965811965811],[0.6530612244897959],[0.5408163265306122],[0.21944444444444444],[0.16666666666666666]
[0.618066561014263],[0.5584045584045585],[0.6479591836734693],[0.5612244897959183],[0.3055555555555556],[0.13095238095238096]
[0.5507131537242472],[0.5270655270655271],[0.6403061224489794],[0.5918367346938775],[0.888888888888889],[0.11904761904761904]
[0.401743264659271],[0.4928774928774929],[0.625],[0.6122448979591836],[0.9583333333333334],[0.10714285714285714]
[0.30031695721077656],[0.472934472934473],[0.6147959183673468],[0.6224489795918366],[0.016666666666666666],[0.15476190476190477]
[0.19572107765451663],[0.4501424501424502],[0.6147959183673468],[0.6530612244897959],[0.8277777777777778],[0.09523809523809523]
[0.3098256735340729],[0.43304843304843305],[0.596938775510204],[0.6428571428571428],[0.8166666666666667],[0.13095238095238096]
[0.14976228209191758],[0.42165242165242167],[0.5408163265306122],[0.5714285714285714],[0.7833333333333333],[0.19047619047619047]
[0.14659270998415214],[0.42165242165242167],[0.5076530612244897],[0.520408163265306],[0.8055555555555556],[0.15476190476190477]
[0.1814580031695721],[0.42450142450142453],[0.48469387755102034],[0.4897959183673469],[0.7944444444444445],[0.17857142857142855]
[0.2884310618066561],[0.42165242165242167],[0.47704081632653056],[0.47959183673469385],[0.7805555555555556],[0.17857142857142855]
[nan],[0.4273504273504274],[0.4668367346938775],[0.4591836734693877],[0.8027777777777778],[0.14285714285714285]
[nan],[0.4444444444444444],[0.471938775510204],[0.44897959183673464],[0.7138888888888889],[0.17857142857142855]
[nan],[0.472934472934473],[0.4948979591836734],[0.44897959183673464],[0.7361111111111112],[0.15476190476190477]
[nan],[0.5897435897435898],[0.5153061224489796],[0.36734693877551017],[0.7833333333333333],[0.20238095238095236]
[nan],[0.6866096866096867],[0.5127551020408163],[0.29591836734693877],[0.5777777777777778],[0.19047619047619047]
[nan],[0.7464387464387464],[0.5153061224489796],[0.26530612244897955],[0.6944444444444444],[0.2619047619047619]
[nan],[0.7891737891737892],[0.548469387755102],[0.26530612244897955],[0.6777777777777778],[0.25]
[nan],[0.8290598290598291],[0.548469387755102],[0.24489795918367346],[0.6444444444444445],[0.38095238095238093]
[nan],[0.8233618233618233],[0.6658163265306122],[0.336734693877551],[0.45833333333333337],[0.42857142857142855]
[nan],[0.7948717948717948],[0.6887755102040816],[0.37755102040816324],[0.46111111111111114],[0.42857142857142855]
[nan],[0.792022792022792],[0.6403061224489794],[0.336734693877551],[0.4777777777777778],[0.41666666666666663]
[nan],[0.7578347578347578],[0.6887755102040816],[0.4081632653061224],[0.45],[0.2619047619047619]
[nan],[0.7037037037037037],[0.7244897959183673],[0.49999999999999994],[0.33333333333333337],[0.21428571428571427]
