Values,Temperature,Dew_Point,Humidity,Wind_Bearing,Wind_Speed
11648.985025423728,21.2,15.7,71.0,87.0,2.5
9973.375567796611,20.2,15.4,74.0,136.0,3.9
9706.042584745763,19.4,15.7,79.0,89.0,2.9
9921.969834745763,21.3,14.7,66.0,73.0,4.2
9136.170977118643,18.4,15.4,83.0,114.0,1.7
7699.099313559323,15.9,14.0,89.0,66.0,3.6
6777.381986440679,18.8,15.3,80.0,75.0,3.1
7008.881383050848,19.7,14.3,71.0,81.0,2.9
7061.2740991525425,20.3,14.4,69.0,60.0,2.0
9095.552061864408,19.7,14.3,71.0,49.0,2.0
9762.364091525424,18.7,14.1,75.0,58.0,1.5
8600.553234745763,17.9,14.6,81.0,79.0,1.1
6324.146308,18.0,14.5,80.0,58.0,0.6
4112.841269491525,17.8,14.7,82.0,341.0,0.6
4135.132288135593,17.5,14.8,84.0,324.0,0.5
3209.9215094827587,17.0,14.8,87.0,283.0,1.7
3165.1784787610623,16.7,14.9,89.0,292.0,1.1
3776.6618273504273,16.7,14.7,88.0,307.0,1.6
4767.956650847457,16.3,14.3,88.0,264.0,1.2
4531.243974576271,16.3,14.1,87.0,359.0,1.1
8087.545670338984,16.0,13.7,86.0,348.0,0.9
10834.496263559322,17.4,14.3,82.0,297.0,0.7
12853.303605932204,20.6,13.6,64.0,28.0,1.3
13159.88791101695,22.7,13.5,56.0,317.0,1.0
11750.073576271187,24.0,12.3,48.0,139.0,2.2
10805.92956355932,24.7,10.9,42.0,139.0,2.8
10177.399745762712,24.8,12.1,45.0,143.0,3.4
10229.28406779661,22.4,13.2,56.0,131.0,2.7
9611.874294915255,21.7,14.1,62.0,129.0,3.1
8017.558634745763,21.4,14.0,63.0,137.0,3.0
7521.990358474576,22.8,14.1,58.0,130.0,2.6
7125.040315254238,23.7,14.1,55.0,174.0,2.7
7242.28277542373,23.3,13.8,55.0,172.0,2.5
7871.312845762712,22.0,13.9,60.0,164.0,2.0
8673.392578813558,20.7,14.6,68.0,148.0,1.4
7430.84818559322,20.0,15.3,74.0,202.0,1.4
5655.565372868217,19.5,15.5,78.0,242.0,0.8
4399.083548305084,18.7,15.2,80.0,268.0,1.1
3616.843491452991,17.6,14.3,81.0,285.0,1.0
2926.4446000000003,17.5,14.2,81.0,277.0,1.2
2757.8450262711863,17.4,14.3,82.0,286.0,1.0
2766.077941478261,17.0,14.0,83.0,330.0,0.7
3162.2289051724138,16.6,13.2,80.0,357.0,1.6
3735.4889610169494,16.7,13.1,79.0,5.0,1.4
7574.497379661017,17.0,13.2,78.0,32.0,1.6
11285.91838983051,18.1,13.2,73.0,37.0,1.6
14593.505745762712,20.8,15.2,70.0,21.0,1.5
14427.776615384615,22.3,16.1,68.0,125.0,1.5
12688.924279661016,23.5,16.6,65.0,131.0,2.3
10260.454360169491,24.2,16.5,62.0,142.0,3.0
9920.000072033898,24.5,16.0,59.0,143.0,3.1
9877.461318644067,25.2,15.8,56.0,163.0,2.9
9682.35188220339,25.0,15.9,57.0,135.0,3.3
8063.589377966102,25.1,16.2,58.0,146.0,3.2
7238.486005084746,23.9,16.9,65.0,130.0,2.7
7362.223539830508,24.5,16.5,61.0,138.0,2.1
7078.813866101695,23.7,16.7,65.0,144.0,3.1
7741.5207711864405,22.2,16.5,70.0,154.0,1.4
8648.619502542373,21.4,16.0,71.0,130.0,0.8
6939.168526271186,21.0,16.0,73.0,46.0,0.7
5526.398041935484,20.6,16.8,79.0,151.0,0.8
4143.0767822033895,20.3,16.6,79.0,153.0,0.6
4109.078897457627,20.1,17.1,83.0,221.0,0.5
3232.5262305084743,19.9,17.3,85.0,278.0,0.6
3133.347681896552,19.5,16.9,85.0,293.0,0.8
3391.4679791304347,19.2,17.0,87.0,358.0,0.9
4507.681134188034,18.7,16.6,88.0,346.0,0.8
4728.811616101695,17.7,15.3,86.0,283.0,0.7
8312.355289830508,16.7,14.3,86.0,287.0,0.9
11089.073326271187,18.3,15.3,83.0,273.0,0.4
12718.835771186441,21.6,17.2,76.0,187.0,1.4
15197.52559322034,23.5,17.1,67.0,194.0,2.1
13341.7108220339,25.4,17.6,62.0,181.0,2.8
12220.62766101695,27.3,16.6,52.0,161.0,3.0
11838.416584745763,27.3,16.9,53.0,180.0,4.6
11031.682970338983,27.4,14.7,46.0,183.0,5.3
9904.1555,28.0,14.6,44.0,179.0,5.3
8483.744184745763,26.9,16.2,52.0,185.0,4.4
7678.109326271187,27.9,16.2,49.0,181.0,3.5
7700.395637288135,28.5,16.0,47.0,161.0,3.3
7171.570773728813,27.3,15.3,48.0,128.0,2.9
8090.152515254237,25.5,15.5,54.0,121.0,2.2
8270.045040677967,23.8,16.0,62.0,39.0,1.9
7056.411779661016,22.7,16.7,69.0,24.0,1.7
5652.984267716535,21.9,16.6,72.0,334.0,1.2
5784.938184615385,21.8,13.5,59.0,300.0,1.3
3333.611865847458,23.9,8.7,38.0,274.0,3.1
3212.0342379310346,24.1,8.9,38.0,270.0,2.9
3373.1292444444443,23.5,9.8,42.0,270.0,2.7
3872.029396551724,23.0,10.0,44.0,237.0,2.1
5078.170350847458,21.5,10.3,49.0,252.0,2.0
4640.213268644068,21.0,10.2,50.0,254.0,1.8
8245.897040677966,20.5,10.0,51.0,252.0,1.7
11661.786940677966,22.2,10.3,47.0,268.0,1.9
13022.147923728815,23.2,11.9,49.0,307.0,3.3
13382.65274576271,24.8,10.6,41.0,291.0,2.9
12399.036758474576,26.2,11.1,39.0,252.0,2.3
11170.598508474577,25.8,12.6,44.0,151.0,3.1
10490.01479661017,26.0,16.6,56.0,139.0,3.8
10494.073194915256,26.5,15.5,51.0,183.0,5.6
10473.510800847458,26.7,14.8,48.0,180.0,5.2
10206.253546610169,26.8,15.5,50.0,170.0,5.0
9319.82852881356,26.9,15.3,49.0,181.0,5.3
8842.78213220339,27.3,13.7,43.0,172.0,4.2
7361.554295762711,27.2,15.3,48.0,143.0,2.8
7397.534686440678,26.2,12.3,42.0,200.0,1.5
7778.826479661017,25.5,11.2,41.0,296.0,1.3
6725.732622033898,23.1,15.4,62.0,48.0,2.0
5400.388164233577,22.1,15.7,67.0,345.0,1.0
5122.656280508475,21.3,7.8,42.0,294.0,1.4
4873.937272881356,22.0,5.8,35.0,328.0,1.4
3107.9494478632478,23.2,5.1,31.0,302.0,2.5
5397.522983928572,22.9,5.3,32.0,298.0,3.1
2394.9546379130434,22.1,5.5,34.0,294.0,2.7
3485.7205657894738,20.9,5.6,37.0,294.0,2.4
2407.4923644067794,19.8,6.1,41.0,332.0,1.6
4143.08141440678,19.2,5.9,42.0,272.0,2.0
7380.666685593221,20.2,6.8,42.0,296.0,3.0
10528.613097457628,21.6,7.4,40.0,276.0,3.8
12196.1006779661,23.0,6.7,35.0,292.0,4.4
11675.585851694916,24.8,6.5,31.0,302.0,3.3
10398.902093220338,26.5,6.5,28.0,262.0,3.5
9134.455489830509,27.8,7.1,27.0,267.0,3.4
8971.996372033898,28.8,5.6,23.0,284.0,3.1
8396.924875423729,29.5,5.6,22.0,236.0,3.8
7344.986161864407,27.1,10.3,35.0,177.0,6.4
8389.704552542373,26.1,10.6,38.0,178.0,6.0
8693.974395762712,25.8,10.4,38.0,178.0,5.6
8602.436569491525,25.9,12.7,44.0,179.0,3.7
7998.900560683761,24.9,11.1,42.0,174.0,3.4
7450.58623559322,23.8,10.2,42.0,178.0,1.9
6533.266065254237,22.8,9.9,44.0,153.0,0.5
5223.760325984252,21.3,12.4,57.0,22.0,2.3
4758.874536440678,20.8,11.7,56.0,51.0,1.4
4136.247015254237,20.2,10.3,53.0,12.0,2.0
3295.353861016949,20.2,9.4,50.0,65.0,1.4
2652.442453846154,19.2,9.4,53.0,328.0,0.7
2412.359455,18.5,9.6,56.0,326.0,1.0
2540.107032758621,18.0,9.3,57.0,303.0,0.8
2424.9557387931036,17.8,8.7,55.0,301.0,1.1
3426.3152796610166,17.8,9.2,57.0,276.0,0.7
6121.016892372882,19.1,9.6,54.0,54.0,1.4
9023.027250847457,21.7,12.0,54.0,66.0,2.4
11046.422237288136,22.5,14.0,59.0,115.0,2.2
11278.93145338983,24.5,14.6,54.0,64.0,2.5
10082.78086016949,24.8,15.7,57.0,120.0,2.3
8971.00006101695,26.0,13.9,47.0,132.0,3.2
8323.08852542373,26.5,13.6,45.0,144.0,2.4
7866.29229661017,26.9,13.7,44.0,128.0,2.9
6341.345336752137,25.8,15.8,54.0,144.0,3.6
6215.182547457626,24.8,16.7,61.0,137.0,3.4
6663.768054237288,24.4,16.1,60.0,128.0,3.0
7094.153323728813,23.9,15.7,60.0,130.0,2.2
7470.223274576271,22.8,16.1,66.0,136.0,1.7
7890.9034864406785,21.5,13.9,62.0,99.0,1.2
7123.07350338983,20.9,15.3,70.0,38.0,1.3
5224.640455384615,20.4,15.0,71.0,117.0,0.5
4235.510474576271,19.8,15.6,77.0,257.0,1.1
3702.5854805084746,18.9,10.8,59.0,279.0,1.1
3135.0127222222222,18.4,9.7,57.0,295.0,1.0
3553.6157264957264,18.2,8.1,52.0,302.0,1.2
4177.480935042735,17.9,8.1,53.0,295.0,0.9
4818.334751724138,17.7,8.5,55.0,287.0,0.8
4706.781091596638,17.5,8.7,56.0,274.0,1.1
8397.368451694916,17.6,8.7,56.0,298.0,0.2
11778.518805084746,19.9,9.4,51.0,90.0,0.8
13972.971762711864,24.1,12.4,48.0,67.0,2.3
13476.311800847458,25.3,13.5,48.0,89.0,2.7
12968.119008474578,25.7,15.1,52.0,72.0,2.8
11613.186449152541,26.3,14.7,49.0,67.0,3.1
10494.737288135593,27.2,12.4,40.0,73.0,3.8
10460.808851694916,27.5,11.1,36.0,109.0,3.1
11545.60820338983,27.5,11.9,38.0,110.0,2.9
10037.211775423728,28.1,12.0,37.0,132.0,2.3
9213.88877008547,28.1,11.2,35.0,143.0,2.7
8028.540273728814,28.1,8.4,29.0,125.0,1.6
7269.306318644069,28.2,8.0,28.0,98.0,1.5
7900.13481779661,26.9,10.5,36.0,81.0,2.2
8535.398793220338,25.0,9.7,38.0,78.0,1.7
7340.166631355932,22.9,15.4,63.0,133.0,1.7
5667.342474045801,22.0,17.1,74.0,148.0,1.1
4438.807563865546,21.5,17.3,77.0,134.0,0.4
4478.566870338983,20.8,16.6,77.0,330.0,0.9
3528.4130974576274,20.0,14.6,71.0,327.0,0.5
3588.891107627119,19.6,15.9,79.0,289.0,0.4
4026.575411016949,18.7,12.0,65.0,321.0,1.0
6167.70811025641,18.2,13.5,74.0,338.0,1.0
5163.353102542374,18.4,14.3,77.0,354.0,1.1
8072.425833050847,18.6,13.3,71.0,347.0,0.7
11207.159008547009,19.6,14.6,73.0,47.0,1.1
12451.437063559322,21.8,18.0,79.0,67.0,1.8
12743.210169491525,23.4,18.3,73.0,71.0,2.9
12363.695394957984,23.5,18.4,73.0,96.0,2.3
10603.427190677965,25.6,18.0,63.0,74.0,2.0
10155.224444537815,25.9,18.5,64.0,146.0,3.3
10371.741152542372,24.6,18.5,69.0,148.0,3.4
10343.590550847459,25.4,18.6,66.0,150.0,3.7
10392.463487288136,25.5,18.2,64.0,158.0,3.2
9288.725043220338,25.5,18.2,64.0,135.0,2.3
9486.068835344828,25.8,18.2,63.0,149.0,3.0
9413.39671779661,24.2,17.7,67.0,117.0,1.6
8024.727296610169,24.0,17.0,65.0,71.0,2.1
8833.143680508474,22.2,18.4,79.0,68.0,3.7
7225.568194067796,21.6,18.8,84.0,65.0,2.4
5776.511840322581,21.4,18.8,85.0,30.0,1.9
4320.699994067797,21.5,18.8,85.0,145.0,1.2
3590.5334444444443,21.4,19.1,87.0,113.0,0.9
2950.920897033898,21.4,19.0,86.0,80.0,1.4
2940.141292105263,21.0,18.8,87.0,23.0,1.2
2942.5860034482757,20.7,18.6,88.0,31.0,1.3
3271.430859482759,20.2,17.8,86.0,348.0,0.8
3848.0010864406777,19.6,17.0,85.0,329.0,0.7
7629.182689830508,19.1,16.3,84.0,276.0,1.0
10695.387940677967,19.8,16.8,83.0,302.0,0.9
12358.211584745763,22.7,18.5,77.0,173.0,1.7
12746.501059322034,23.8,17.8,69.0,162.0,1.4
12077.886605932204,25.4,18.6,66.0,137.0,2.6
10820.294067796609,25.4,18.3,65.0,130.0,2.3
10297.853283898305,25.9,18.3,63.0,132.0,3.2
10193.95988559322,25.9,18.5,64.0,144.0,4.1
9777.876345762712,25.5,17.9,63.0,129.0,3.4
8679.887597457628,26.8,18.1,59.0,151.0,3.3
7776.5033389830505,25.4,17.9,63.0,143.0,2.6
8011.302337288135,25.6,18.3,64.0,145.0,2.2
9443.489419491525,25.6,17.5,61.0,148.0,1.6
9830.203419491527,24.0,17.2,66.0,83.0,2.5
9995.291533898306,22.8,17.7,73.0,73.0,2.6
7257.3088957627115,21.9,18.5,81.0,81.0,2.1
5793.961661417323,21.7,18.5,82.0,75.0,1.5
4473.136883050847,21.5,18.7,84.0,77.0,2.0
4387.790670338983,21.6,18.8,84.0,59.0,1.7
3529.1262581196584,21.1,18.5,85.0,30.0,2.2
3793.58595862069,20.3,17.1,82.0,31.0,1.8
4033.610153043478,20.0,15.9,77.0,26.0,1.7
4726.569043220339,20.2,16.5,79.0,356.0,1.3
4658.041216949153,20.0,15.6,76.0,10.0,1.1
8487.58925677966,19.6,15.3,76.0,17.0,0.9
11152.332139830507,20.8,15.3,71.0,24.0,1.3
12862.185694915255,23.1,16.4,66.0,46.0,2.4
12831.434720338983,24.6,17.1,63.0,108.0,1.5
11641.914345833333,25.9,17.8,61.0,137.0,2.8
10724.201292372882,25.7,18.2,63.0,154.0,3.7
10240.178233050849,25.6,18.5,65.0,117.0,2.4
10350.560417796609,26.5,18.4,61.0,107.0,3.7
9826.554766949152,25.8,18.7,65.0,120.0,2.6
8733.554749152543,25.5,18.2,64.0,70.0,4.0
7678.513066949152,25.1,18.8,68.0,118.0,3.4
8024.801608474576,24.0,18.4,71.0,125.0,3.8
7633.373413559321,23.5,18.6,74.0,100.0,2.7
9295.417889830509,0.0,0.0,0.0,0.0,0.0
10226.000838983051,0.0,0.0,0.0,0.0,0.0
8971.47370677966,22.5,18.7,79.0,70.0,2.1
7240.696036885246,22.4,19.0,81.0,76.0,3.4
4743.868841025641,22.4,19.0,81.0,73.0,2.9
3447.5561871794876,22.1,18.9,82.0,79.0,2.4
2906.597672649573,21.9,18.9,83.0,111.0,2.1
3592.945852173913,21.8,18.8,83.0,33.0,1.4
3936.882249137931,21.8,18.4,81.0,39.0,0.7
4525.205077777778,21.7,18.1,80.0,24.0,0.9
4573.712604237288,21.5,17.7,79.0,8.0,0.7
8167.680260169492,20.8,18.4,86.0,28.0,2.2
10785.51486440678,20.5,18.6,89.0,1.0,2.5
12588.891741525424,20.4,19.1,92.0,189.0,0.5
12843.403457627119,22.7,20.1,85.0,163.0,0.8
12202.049288135595,24.6,19.0,71.0,151.0,2.0
11116.729151260504,25.7,18.4,64.0,132.0,2.7
10745.386199152543,26.1,19.3,66.0,137.0,3.2
10214.82854661017,26.3,19.9,68.0,137.0,3.1
9952.37820762712,26.2,18.6,63.0,130.0,2.5
8869.904324576271,27.2,19.1,61.0,144.0,3.3
7956.801498305085,26.4,18.2,61.0,134.0,3.2
7851.973978813559,26.1,18.5,63.0,155.0,3.0
7681.690061864407,26.0,18.2,62.0,173.0,2.9
7776.356937288136,24.7,17.7,65.0,154.0,2.2
8217.576661016948,23.5,17.7,70.0,183.0,2.4
6813.119183050848,22.6,18.2,76.0,147.0,1.1
7270.448158119658,22.3,18.9,81.0,168.0,1.1
6032.549726050421,21.8,18.2,80.0,243.0,0.8
6161.8762974576275,21.4,18.8,85.0,257.0,0.8
3402.682162068965,20.8,18.2,85.0,278.0,0.9
2589.5273520689657,20.1,17.3,84.0,276.0,0.9
2374.2824230088495,19.4,16.5,83.0,293.0,0.8
2050.014042368421,18.9,16.1,84.0,315.0,0.6
2437.477258119658,18.4,15.3,82.0,273.0,0.9
4118.95688559322,18.0,14.5,80.0,280.0,0.6
7415.9238067796605,19.3,14.5,74.0,280.0,0.7
10475.413700847459,22.9,16.9,69.0,207.0,1.3
12248.690588235293,24.7,17.5,64.0,183.0,1.6
11512.683669491526,26.4,18.8,63.0,194.0,1.9
10514.531351694915,26.5,18.6,62.0,138.0,3.1
9206.36494237288,27.2,17.9,57.0,186.0,3.2
9249.916068644068,27.1,18.7,60.0,155.0,3.3
8766.201666949153,27.5,18.2,57.0,168.0,3.4
6941.702076271186,27.8,18.2,56.0,163.0,3.0
6746.409557627118,27.3,17.1,54.0,156.0,3.1
6883.675391525424,27.4,17.5,55.0,156.0,2.3
7065.121189830508,26.9,17.7,57.0,153.0,1.9
8283.00275338983,25.4,18.1,64.0,135.0,2.0
9208.785665254238,24.1,18.1,69.0,186.0,2.2
8291.745272033899,23.4,17.6,70.0,188.0,1.6
7216.093871794872,22.9,16.5,67.0,224.0,1.3
4418.358246218488,22.3,16.8,71.0,237.0,0.9
4139.9076296610165,21.7,17.1,75.0,242.0,1.3
3305.3957076923075,21.3,17.5,79.0,270.0,0.6
2904.1244745762715,20.6,17.2,81.0,278.0,0.6
2639.978410344828,20.4,17.8,85.0,237.0,0.5
2785.410586206897,19.7,15.5,77.0,354.0,1.4
2661.359781196581,19.6,13.1,66.0,40.0,1.6
3726.1683949152543,18.6,13.1,70.0,333.0,0.9
5918.120322033898,19.8,13.3,66.0,351.0,0.8
8522.530444915254,23.4,17.6,70.0,81.0,2.4
10308.794369747899,24.9,19.5,72.0,68.0,2.3
10556.061194915254,26.0,19.8,69.0,96.0,1.9
10098.927016949152,26.8,19.9,66.0,74.0,2.9
8966.048747457628,27.4,19.5,62.0,106.0,2.7
8321.924351694915,27.8,18.8,58.0,87.0,3.2
8137.1081,28.3,19.5,59.0,145.0,3.0
6495.803069491525,28.3,20.1,61.0,143.0,3.1
5973.656124576271,28.3,20.1,61.0,130.0,2.6
6408.003877118645,28.3,19.0,57.0,152.0,2.3
6873.118155932204,27.4,18.2,57.0,135.0,1.8
6950.5966881355935,26.8,17.3,56.0,169.0,1.6
7635.066599152542,25.5,16.4,57.0,135.0,1.5
6976.301923728814,24.1,16.9,64.0,163.0,1.0
5322.401047008547,23.3,17.3,69.0,137.0,1.0
4376.611095798319,22.8,18.2,75.0,77.0,1.3
3768.343307627119,22.4,19.3,83.0,18.0,1.3
3377.6387504273503,21.7,17.1,75.0,29.0,1.6
3804.515865811966,20.9,16.3,75.0,329.0,0.6
4080.987894871795,20.0,14.6,71.0,287.0,1.0
4783.681273728814,19.8,14.8,73.0,334.0,0.5
4219.049944067797,19.6,13.8,69.0,14.0,0.6
6063.218088983051,19.5,13.5,68.0,333.0,0.8
7966.768715254238,21.0,14.1,65.0,338.0,0.7
10599.387601694914,24.7,17.2,63.0,62.0,1.4
11360.773105042015,26.4,18.5,62.0,71.0,1.5
12370.656084745764,27.0,19.6,64.0,77.0,2.3
11608.232254237288,27.5,17.6,55.0,76.0,2.7
10699.503055084746,28.9,14.3,41.0,90.0,2.8
9337.611850847457,29.6,13.8,38.0,104.0,2.6
8124.417089830509,30.4,10.4,29.0,148.0,3.3
6988.722324576272,28.9,11.0,33.0,123.0,3.8
6116.799929661017,28.6,13.3,39.0,121.0,3.5
6268.706909322033,28.9,13.9,40.0,138.0,2.7
6580.790749152542,28.1,15.1,45.0,104.0,2.7
7339.800163559322,26.3,15.6,52.0,111.0,2.1
8122.4159415254235,24.7,16.4,60.0,75.0,2.4
6662.326013559322,23.9,16.9,65.0,62.0,1.8
5377.560237606838,23.4,16.5,65.0,48.0,1.2
4127.645625210084,22.8,15.2,62.0,33.0,2.1
4347.213931355932,22.3,14.4,61.0,32.0,1.6
3469.836629310345,21.9,14.0,61.0,356.0,1.2
3479.78274,21.3,13.9,63.0,356.0,1.4
3777.1777758928574,21.0,13.5,62.0,7.0,1.0
4103.333407692307,20.7,13.0,61.0,18.0,1.5
4684.632287179487,20.3,12.5,61.0,10.0,1.4
7828.79847881356,20.2,12.4,61.0,2.0,1.6
10121.776834745762,21.6,12.7,57.0,3.0,1.4
12528.405161016948,25.5,13.1,46.0,21.0,1.7
12377.66774789916,27.1,13.5,43.0,114.0,1.7
11844.646449152542,28.0,13.2,40.0,109.0,2.5
10418.697012711866,29.0,13.7,39.0,79.0,2.5
11397.856004237288,28.6,14.0,41.0,114.0,2.8
11448.253211864407,28.7,14.9,43.0,112.0,2.9
10867.653677966102,28.5,15.8,46.0,113.0,3.1
10040.54163898305,27.9,16.2,49.0,116.0,3.8
7225.1093864406785,27.7,16.6,51.0,74.0,3.9
7185.606622033899,27.6,16.9,52.0,105.0,3.0
7014.872899152543,27.3,16.3,51.0,124.0,2.8
7257.496981355932,25.7,17.1,59.0,59.0,3.6
7644.489023728813,24.5,17.2,64.0,70.0,2.9
6507.392562711864,23.6,18.0,71.0,65.0,1.5
5147.576204273504,23.2,18.5,75.0,59.0,1.4
4232.910979831932,22.8,18.5,77.0,26.0,1.2
3631.697927118644,22.2,17.1,73.0,356.0,1.1
3042.0056347457626,21.5,16.5,73.0,277.0,1.0
2825.877042372881,20.8,16.0,74.0,350.0,1.1
2809.5977095652174,20.2,15.2,73.0,344.0,1.1
3031.5580128205124,20.3,13.8,66.0,3.0,1.5
2687.076347008547,19.6,13.6,68.0,306.0,0.7
4098.722762711865,19.8,13.1,65.0,38.0,2.5
6420.071916101695,21.2,13.2,60.0,204.0,1.0
9027.772766949152,25.3,13.2,47.0,345.0,0.9
10852.002512605042,27.9,13.1,40.0,153.0,1.4
10672.178127118645,28.7,14.9,43.0,190.0,2.8
9991.902483050848,28.6,14.8,43.0,167.0,2.8
9283.266227966102,28.2,15.2,45.0,70.0,3.6
8510.507438983052,26.7,15.1,49.0,92.0,3.6
7704.813672881356,25.5,17.1,60.0,131.0,2.8
6671.358306779662,25.7,17.6,61.0,55.0,3.1
6296.11471779661,27.0,18.8,61.0,88.0,3.2
8789.666395762712,28.0,17.2,52.0,106.0,3.0
8575.38105677966,27.2,18.5,59.0,118.0,2.6
9478.628876271187,25.5,18.2,64.0,59.0,3.1
7917.598801694915,24.5,19.8,75.0,64.0,2.8
7030.4489466101695,23.7,19.2,76.0,62.0,2.7
5677.835331623932,23.7,16.2,63.0,47.0,0.9
4806.64775210084,22.9,17.6,72.0,18.0,1.2
4716.153677777778,22.2,17.8,76.0,353.0,1.3
3803.9868889830504,21.5,15.8,70.0,345.0,1.1
3771.289158119658,21.1,15.0,68.0,4.0,1.5
3998.8824657894734,20.3,13.8,66.0,295.0,1.0
4707.092394782609,20.2,13.0,63.0,298.0,1.0
5078.226652542373,19.7,11.4,59.0,302.0,1.1
8195.911822033899,19.6,11.3,59.0,313.0,1.1
10765.25747457627,21.1,10.9,52.0,322.0,1.4
12454.629355932204,25.8,12.2,43.0,320.0,1.0
12724.489663865546,29.9,10.9,31.0,129.0,1.8
11681.266813559321,30.0,12.4,34.0,61.0,2.6
10725.039766949152,30.8,13.2,34.0,87.0,3.7
9873.920804237288,31.2,13.9,35.0,95.0,3.2
10213.467618644068,31.1,12.0,31.0,65.0,4.8
10192.178783898305,31.5,11.3,29.0,73.0,4.3
10357.170224576272,30.9,10.8,29.0,80.0,4.9
9469.250576271186,30.7,10.0,28.0,75.0,4.7
9265.987777966102,30.4,10.9,30.0,77.0,4.7
9140.506161864407,30.0,12.8,35.0,70.0,4.4
7745.555710169491,28.5,14.3,42.0,76.0,3.5
8272.466549152541,26.9,15.3,49.0,76.0,4.1
7604.535281355932,25.9,15.6,53.0,71.0,3.7
6111.616819658119,25.4,15.7,55.0,78.0,2.8
4741.226413445378,25.0,16.4,59.0,59.0,3.1
3599.2386940677966,24.6,15.5,57.0,51.0,1.5
3139.633213445378,23.3,14.3,57.0,330.0,1.1
3756.8510077586207,22.7,12.0,51.0,75.0,1.4
4182.27172991453,22.8,15.6,64.0,37.0,1.0
4705.651793965517,21.6,13.3,59.0,303.0,0.8
5080.287003418804,20.7,13.0,61.0,297.0,1.0
8287.864175423729,20.3,12.7,62.0,290.0,1.3
10878.387902542372,21.8,13.7,60.0,268.0,1.0
13076.181127118643,25.4,14.8,52.0,237.0,1.8
13255.020378151261,28.3,13.8,41.0,247.0,1.2
12572.850559322032,30.0,13.8,37.0,138.0,2.3
11054.666927966102,29.8,13.6,37.0,96.0,2.5
11544.220665254237,29.3,15.4,43.0,73.0,2.5
11499.105271186441,29.2,16.4,46.0,73.0,3.2
9669.225723728814,29.4,19.1,54.0,139.0,4.2
9379.442326271186,29.1,19.7,57.0,144.0,3.4
7922.5579203389825,28.2,18.6,56.0,119.0,3.3
9965.544105932204,27.9,0.0,56.0,75.0,3.2
9774.686755084746,27.3,19.9,64.0,105.0,1.9
9926.417940677966,26.1,20.0,69.0,146.0,2.3
9845.60371440678,24.6,19.8,75.0,128.0,1.5
6739.387589830509,24.1,19.8,77.0,146.0,1.2
5692.075494871795,23.8,19.7,78.0,189.0,0.6
4791.22453277311,23.4,20.0,81.0,233.0,1.3
4381.920367796611,22.9,19.6,82.0,248.0,0.5
3045.4023788135596,22.6,19.8,84.0,289.0,1.3
2407.1678793103447,22.2,18.6,80.0,304.0,1.1
2184.0787954310345,21.9,18.5,81.0,272.0,0.8
2265.707042956522,21.6,18.2,81.0,28.0,1.7
2558.117085,21.2,17.4,79.0,7.0,1.0
4328.79276779661,21.2,17.2,78.0,345.0,0.9
7280.061501694915,21.8,18.0,79.0,20.0,1.4
10510.427720338983,24.6,19.8,75.0,94.0,1.1
11944.818974789916,26.1,20.0,69.0,331.0,0.8
12846.484457627119,28.1,20.1,62.0,143.0,1.8
11262.491029661016,28.4,20.1,61.0,140.0,2.8
9573.740005084746,29.0,19.3,56.0,148.0,2.9
9159.646159322034,28.8,19.4,57.0,137.0,3.6
9059.559629661017,29.2,20.4,59.0,137.0,3.1
9050.2155,28.2,20.0,61.0,116.0,3.1
8354.45425,27.0,20.6,68.0,144.0,2.6
8521.851844067796,28.0,20.1,62.0,142.0,2.7
7820.62579661017,28.0,19.8,61.0,133.0,1.3
7430.475649152542,26.7,17.5,57.0,119.0,1.6
7903.720841525424,25.8,16.0,55.0,144.0,0.7
7462.893998305084,25.2,16.6,59.0,35.0,0.9
6235.193120512821,24.5,16.7,62.0,219.0,0.6
4849.127839495799,24.0,17.5,67.0,220.0,1.2
3796.6961372881356,23.2,17.2,69.0,177.0,0.7
3020.2837423728815,23.0,17.5,71.0,36.0,1.5
2940.023471794872,22.4,14.8,62.0,57.0,1.4
2575.9531413675213,21.9,14.3,62.0,20.0,1.2
2762.594328220339,21.5,17.1,76.0,14.0,1.3
2630.619288034188,21.3,16.5,74.0,353.0,1.0
3687.9057372881352,20.6,12.8,61.0,28.0,1.6
5953.834857627119,21.3,13.9,63.0,342.0,1.1
9081.428433898305,24.1,19.4,75.0,58.0,1.4
10524.437760504201,26.1,20.2,70.0,96.0,2.3
10664.18604661017,26.8,20.4,68.0,83.0,2.0
9750.930508474577,27.7,20.5,65.0,125.0,2.8
9302.01275677966,28.2,20.5,63.0,141.0,3.1
8428.366506779661,28.3,20.6,63.0,138.0,2.5
7621.366950847458,27.9,20.5,64.0,139.0,2.8
6419.043866949153,28.6,20.3,61.0,142.0,2.9
6535.124498305085,28.2,20.3,62.0,141.0,2.4
7071.120366949153,28.5,20.8,63.0,138.0,2.5
7221.225122881356,27.5,20.3,65.0,122.0,2.1
8173.587194067797,26.6,20.2,68.0,152.0,2.0
8754.819062711864,25.4,20.0,72.0,133.0,1.6
7470.276901694915,24.4,20.3,78.0,138.0,1.5
5934.328904273504,23.9,20.5,81.0,128.0,0.7
4657.781517647059,23.5,20.9,85.0,263.0,1.2
3529.8917805084743,22.9,20.8,88.0,267.0,0.9
3045.44115982906,22.4,19.3,83.0,279.0,0.9
3737.325637391304,21.6,17.0,75.0,296.0,0.7
